gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalServices,AvgCharges,TotalRevenue,TenureGroup_13-24,TenureGroup_25-48,TenureGroup_49-60,TenureGroup_61-72
1,0,1,0,1.3681094460302812,1,0,0.679826627429157,1.4360870637808574,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,7,0.021434135280311305,5626.5,False,False,False,True
1,0,1,0,-0.7098325790615433,1,1,-1.5073945462887244,-0.8569847860780014,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1,-0.05356154912987509,291.75,True,False,False,False
0,0,0,0,0.3902543753988343,1,1,-1.46418196990828,-0.6348027786534856,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1,-0.01476285531752292,871.5,False,True,False,False
0,0,1,0,-0.6283446565089228,1,0,0.4687498120323708,-0.41222370251037943,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,-0.02290131680613219,1341.3000000000002,True,False,False,False
1,0,0,0,0.18653456901728288,1,1,1.319705162293431,0.6594427095915274,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,6,0.01735375551556651,3866.5,False,True,False,False
0,0,0,0,-0.8320644628904742,1,1,-0.5118432673700233,-0.7375112205288376,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,-0.05673163234837212,592.8,False,False,False,False
1,0,1,0,0.8384379494382473,1,1,0.978990617755311,1.1403149871776097,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,4,0.021116944206992772,4995.25,False,False,True,False
0,0,0,0,1.1236456783724196,1,0,-1.3229100855875962,-0.34335433920822117,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,2,-0.0056287596591511665,1500.0,False,False,True,False
1,0,1,1,-0.5876006952326125,0,0,-1.3046278417343313,-0.8009539780102621,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,-0.0421554725268559,459.90000000000003,True,False,False,False
1,0,0,0,-1.2802480369298872,1,1,0.3357880385540801,-0.9743185924214287,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,-0.48715929621071435,74.9,False,False,False,False
0,0,0,0,-1.1987601143772666,1,1,0.17789593254860997,-0.9216849278349619,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.23042123195874048,210.45000000000002,False,False,False,False
0,0,0,1,-0.954296346719405,1,1,0.15296560002143048,-0.75524695662587,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,4,-0.075524695662587,624.6,False,False,False,False
0,0,0,0,-1.2802480369298872,1,1,0.5136244105812937,-0.9719582394831421,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2,-0.48597911974157104,80.25,False,False,False,False
1,0,1,0,0.9606698332671783,1,1,0.9424261300487813,1.3106133487063292,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,5,0.022993216643970686,5216.400000000001,False,False,True,False
1,0,1,1,-0.6283446565089228,1,1,0.13966942267360122,-0.5001523643048711,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.027786242461381727,1173.0,True,False,False,False
0,0,1,1,-0.8728084241667844,1,1,0.051582247744233437,-0.6805318594111327,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,4,-0.056710988284261056,729.8499999999999,False,False,False,False
1,0,0,0,-1.0357842692720254,1,1,0.15795166652686607,-0.7773504486273957,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.09716880607842446,486.84999999999997,False,False,False,False
0,0,1,1,1.490341329859212,1,0,-1.482464213761545,-0.38412006098348966,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1,-0.005487429442621281,1393.8,False,False,False,True
1,0,0,0,-0.5468567339563022,1,1,0.7047569599563366,-0.33126580266447264,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,-0.01656329013322363,1634.0,True,False,False,False
0,0,1,1,-1.1987601143772666,1,1,0.5152864327497723,-0.8970446079091096,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2,-0.2242611519772774,240.89999999999998,False,False,False,False
1,0,1,1,0.8791819107145576,1,0,-1.4758161250876305,-0.5262044841190445,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1,-0.0095673542567099,1101.6,False,False,True,False
1,0,1,0,1.20513360092504,1,1,-1.364460639799562,-0.3690535090503142,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,2,-0.005857992207147844,1472.5,False,False,False,True
1,0,0,0,-0.3431369275747508,1,1,0.856000977287892,-0.00033108509273041965,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,4,-1.3243403709216786e-05,2173.2,True,False,False,False
0,0,1,1,1.20513360092504,1,1,0.18786806555948166,0.8899411007331839,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,4,0.014126049217987045,4367.900000000001,False,False,False,True
1,0,0,0,-0.6283446565089228,1,0,0.03163798172249002,-0.517116022337978,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,-0.028728667907665446,1117.75,True,False,False,False
1,0,0,0,-0.954296346719405,0,1,-1.3362062629354252,-0.9234937964418731,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,-0.09234937964418731,221.4,False,False,False,False
1,0,1,1,1.2866215234776606,1,0,0.14797953351599438,0.9549280143424596,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,5,0.014691200220653225,4432.0,False,False,False,True
0,0,0,0,-1.239504075653577,1,1,0.3690284819236528,-0.9441193104353126,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,-0.31470643681177085,151.8,False,False,False,False
1,0,1,1,-1.2802480369298872,1,1,-0.6298468413320061,-0.9871350882825928,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-0.4935675441412964,45.85,False,False,False,False
0,0,1,0,-0.669088617785233,0,1,-0.493561023516758,-0.6499134493331712,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,3,-0.03823020290195125,799.2,True,False,False,False
0,0,1,0,1.6125732136881428,1,0,-1.3345442407669468,-0.19996841305062057,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,2,-0.002739293329460556,1774.8,False,False,False,True
1,0,0,0,-0.09867315991688907,1,0,0.8510149107824564,0.23707188987774608,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,5,0.00764748031863697,2712.0,False,True,False,False
0,0,1,0,0.6754621043330062,1,1,1.1983775439944906,1.1312265253965437,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,5,0.022624530507930875,4941.65,False,False,True,False
1,0,1,0,1.1643896396487297,1,0,0.35074623807038746,1.079144345141452,0,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,6,0.017405553953894388,4596.349999999999,False,False,False,True
1,0,1,1,0.5939741817803857,1,0,0.7446454919998238,0.7650850481097964,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,4,0.015939271835620758,4098.400000000001,False,True,False,False
1,0,0,0,-0.5061127726799919,1,0,-0.01323661682643289,-0.3903187448681491,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,4,-0.01858660689848329,1288.0,True,False,False,False
1,0,1,1,0.06430268518835204,1,0,0.44880554601062694,0.12397348319928178,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2,0.0035420995199794796,2662.2,False,True,False,False
0,0,1,1,1.5310852911355224,1,0,-1.332882218598468,-0.2635655861448301,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,2,-0.003712191354152537,1729.0,False,False,False,True
1,0,0,1,0.8791819107145576,1,1,1.364579760842354,1.5632814099692762,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,6,0.028423298363077748,5715.9,False,False,True,False
1,1,1,0,1.1643896396487297,1,1,1.1136144134020804,1.6691222828468408,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,6,0.026921327142690982,5996.3,False,False,False,True
1,0,0,0,-1.1987601143772666,1,1,0.403930947461704,-0.9065963165285312,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,-0.2266490791321328,230.85000000000002,False,False,False,False
1,0,0,0,-0.7913205016141639,1,0,-1.5073945462887244,-0.8881546804873383,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,-0.06343962003480988,252.85,True,False,False,False
0,1,0,0,-0.669088617785233,1,1,1.0421474601574996,-0.33269966192604866,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,4,-0.019570568348591097,1538.4,True,False,False,False
0,0,1,1,-1.1987601143772666,1,1,-0.2027071440329972,-0.9329793269415297,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,3,-0.23324483173538244,176.10000000000002,False,False,False,False
1,0,0,0,-0.3023929662984405,1,1,-1.4841262359300236,-0.770732636650891,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,-0.029643562948111192,503.74999999999994,False,True,False,False
1,0,0,0,-0.09867315991688907,1,1,-0.009912572489475814,-0.17420306508876246,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,4,-0.005619453712540724,1935.0,False,True,False,False
0,0,1,0,-0.46536881140368164,0,0,-1.206568533794092,-0.7297022023965622,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.03316828192711647,598.5,True,False,False,False
1,0,0,0,-1.2802480369298872,1,0,-0.6481290851852712,-0.9873777413883978,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.4936888706941989,45.3,False,False,False,False
0,0,0,0,-0.7098325790615433,1,0,-1.5090565684572033,-0.8797279999039224,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1,-0.05498299999399515,291.0,True,False,False,False
1,1,1,0,-0.38388088885106103,1,1,0.8526769329509349,-0.07325937307381167,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,3,-0.003052473878075486,2080.35,True,False,False,False
0,0,1,1,0.5124862592277651,1,1,1.3413114504836534,1.0798502450856122,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,6,0.023475005327948092,4731.75,False,True,False,False
0,0,1,1,-0.3431369275747508,1,0,0.6100216963530546,-0.11040735763525773,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,4,-0.004416294305410309,1995.6000000000001,True,False,False,False
0,0,0,0,-0.8728084241667844,1,0,0.8427047999400633,-0.5714923774115912,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,4,-0.04762436478429927,991.6500000000001,False,False,False,False
1,0,0,0,-1.2802480369298872,1,0,-0.6564391960276644,-0.9874880382546729,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,-0.49374401912733645,45.05,False,False,False,False
0,0,1,0,0.9606698332671783,1,0,1.2764925859129868,1.526971681591521,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,6,0.026788976870026685,5779.2,False,False,True,False
0,0,0,0,-1.2802480369298872,1,0,0.36570443758669524,-0.9739215237028384,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,-0.4869607618514192,75.8,False,False,False,False
1,0,0,0,-1.2802480369298872,1,0,-1.5073945462887244,-0.998782437361241,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,1,-0.4993912186806205,19.45,False,False,False,False
0,0,0,0,-1.0357842692720254,1,1,0.4820459893801996,-0.776556311190215,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,2,-0.09706953889877687,555.1,False,False,False,False
0,1,1,0,0.919925871990868,1,0,0.7978302013911399,1.1126745924890755,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,4,0.019869189151590635,4884.0,False,False,True,False
0,0,0,0,-1.239504075653577,0,1,-1.1267914697071175,-0.9813114137432686,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,-0.3271038045810895,61.8,False,False,False,False
0,0,1,1,1.6125732136881428,1,1,0.7014329156193795,1.6886227688042743,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,7,0.023131818750743483,6184.8,False,False,False,True
0,1,0,0,0.5124862592277651,0,0,-1.0170980065875277,-0.30296362677828786,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1,-0.006586165799527997,1539.0000000000002,False,True,False,False
0,0,0,0,0.5939741817803857,1,0,-1.4841262359300236,-0.5457932075694981,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1,-0.011370691824364544,947.05,False,True,False,False
0,1,0,0,0.5532302205040754,1,0,1.012231061124884,0.9445380495393472,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,4,0.020096554245518025,4381.5,False,True,False,False
1,0,0,0,-1.239504075653577,1,1,-0.4819268683374078,-0.9664433961693882,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,-0.32214779872312943,100.6,False,False,False,False
0,0,1,0,-1.239504075653577,1,1,0.5103003662443366,-0.9215305122221766,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,3,-0.3071768374073922,160.3,False,False,False,False
0,0,1,0,-0.8320644628904742,1,1,-0.45034844713631367,-0.7373126861695425,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,-0.05671636047458019,615.0,False,False,False,False
0,1,1,0,1.4495973685829018,1,1,0.8244225560867979,1.6960567775912148,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4,0.024580533008568328,6092.799999999999,False,False,False,True
1,0,1,1,1.490341329859212,1,1,1.0105690389564053,1.9361068773522927,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,4,0.027658669676461325,6568.8,False,False,False,True
1,1,0,1,0.9606698332671783,1,0,0.9972728616085759,1.3151796389701176,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,4,0.023073326999475747,5308.8,False,False,True,False
0,1,0,0,-1.1580161531009563,1,1,0.5136244105812937,-0.8733749004064779,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,-0.1746749800812956,321.0,False,False,False,False
1,0,1,0,1.2866215234776606,1,1,0.375676570597567,1.1186306232679297,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,6,0.01720970189642969,4870.4,False,False,False,True
1,0,1,0,1.0829017170961093,1,1,1.5075136673315168,1.8374353007826087,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,7,0.030623921679710144,6498.85,False,False,True,False
1,0,1,1,1.20513360092504,1,0,1.6870120615272088,2.1511195884689287,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,8,0.03414475537252268,7164.099999999999,False,False,False,True
1,0,1,1,1.2458775622013503,1,0,-1.3345442407669468,-0.31271386975700466,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,2,-0.004886154214953198,1552.9499999999998,False,False,False,True
0,0,0,0,0.8384379494382473,0,1,-0.37223340521781784,0.2629034159593691,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,5,0.004868581777025354,2840.8,False,False,True,False
1,0,1,1,-1.117272191824646,1,0,-1.5073945462887244,-0.9693993521855602,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,-0.16156655869759337,97.25,False,False,False,False
1,1,1,0,0.6754621043330062,1,1,0.7778859353693965,0.8277336681540403,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,5,0.016554673363080804,4321.8,False,False,True,False
0,0,1,1,1.20513360092504,1,1,1.2083496770053628,1.921393275391198,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,5,0.030498305958590443,6271.3,False,False,False,True
0,0,1,0,0.919925871990868,1,0,-0.2658639864351855,0.36563391720797633,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,4,0.006529177092999577,3124.0,False,False,True,False
0,1,1,0,1.5718292524118325,1,1,1.1501789011086105,2.155178513147852,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,6,0.029933034904831277,7057.400000000001,False,False,False,True
0,0,1,1,1.6125732136881428,1,1,-1.4857882580985022,-0.42223865796815646,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1,-0.005784091205043239,1447.2,False,False,False,True
1,0,1,1,0.1457906077409726,0,0,-0.13622625729385188,-0.021508083417545277,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,5,-0.000581299551825548,2185.2000000000003,False,True,False,False
1,0,1,0,-0.3023929662984405,1,1,-1.4575338812343654,-0.7889095602130236,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1,-0.0303426753928086,523.75,False,True,False,False
0,1,1,0,1.6125732136881428,1,1,1.663743751168508,2.6624117417736777,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,8,0.03647139372292709,8269.199999999999,False,False,False,True
0,0,0,0,0.1457906077409726,1,1,-1.514042634962639,-0.7074442947822516,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1,-0.019120116075195988,693.0,False,True,False,False
1,0,0,0,-1.2802480369298872,1,1,-0.06642132621774945,-0.9796569607491424,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,3,-0.4898284803745712,62.8,False,False,False,False
0,0,1,0,1.6125732136881428,1,1,1.3529456056630038,2.320954703159293,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,6,0.031793900043277985,7596.0,False,False,False,True
1,0,1,1,1.0829017170961093,1,0,-1.4940983689408953,-0.4831225281519992,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1,-0.008052042135866654,1171.15,False,False,True,False
1,1,1,0,-1.0357842692720254,1,1,0.8210985117498408,-0.7088119759240625,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,3,-0.08860149699050782,626.5,False,False,False,False
0,0,0,0,-1.2802480369298872,1,0,0.3091956838584216,-0.9746715423935091,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,5,-0.48733577119675453,74.1,False,False,False,False
0,0,1,1,-0.09867315991688907,1,1,1.4194264924021491,0.4231868220303116,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,7,0.013651187807429407,3225.0,False,True,False,False
1,0,0,0,1.2866215234776606,1,0,-1.5040705019517673,-0.4602248987132931,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1,-0.007080383057127586,1251.2,False,False,False,True
1,0,0,0,1.2458775622013503,1,0,0.13302133399968658,0.8065125510827157,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,6,0.012601758610667433,4334.4,False,False,False,True
1,1,1,0,1.6125732136881428,1,0,0.653234272733499,1.5955763324146193,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,7,0.021857210033076977,6080.400000000001,False,False,False,True
1,0,1,0,-0.9950403079957153,1,0,0.3391120828910372,-0.728113927522201,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,-0.08090154750246678,600.0,False,False,False,False
0,0,0,0,1.20513360092504,1,0,0.6548962949019775,1.2838112102014854,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,7,0.020377955717483895,5239.0,False,False,False,True
1,0,1,1,1.4088534073065915,1,1,1.542416132869568,2.3151310286199687,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,7,0.03404604453852895,7450.400000000001,False,False,False,True
1,0,0,0,-1.0765282305483357,1,0,-0.6664113290385361,-0.8878237898885131,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.12683196998407328,268.5,False,False,False,False
0,0,1,1,1.5310852911355224,1,1,0.525258565760644,1.401608263383268,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,6,0.019740961456102366,5642.0,False,False,False,True
0,1,0,0,-0.5061127726799919,1,0,0.5285826100976015,-0.29519872739252234,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,-0.014057082256786778,1614.0,True,False,False,False
0,0,0,0,-1.117272191824646,1,0,0.35905634891278065,-0.8297855788545674,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,-0.13829759647576123,378.0,False,False,False,False
0,0,1,1,-0.3431369275747508,0,0,-0.23927163173952717,-0.4039293781664936,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,5,-0.016157175126659745,1382.4,True,False,False,False
0,0,1,0,-0.8728084241667844,1,1,-0.6896796393972371,-0.7939611566884223,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,-0.06616342972403519,484.54999999999995,False,False,False,False
1,0,1,0,1.6125732136881428,1,1,1.522471866847824,2.505459301064242,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,7,0.03432136028855126,7963.2,False,False,False,True
0,0,1,1,1.3681094460302812,1,1,-0.21932736571778352,0.6739136584468176,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,4,0.010058412812639068,3841.2000000000003,False,False,False,True
0,0,1,1,0.5124862592277651,1,1,0.5385547431084732,0.5516164931210117,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,6,0.011991662893935037,3645.0,False,True,False,False
0,0,1,1,1.490341329859212,1,0,-1.4990844354463313,-0.3910687635588196,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1,-0.005586696622268851,1359.3,False,False,False,True
1,1,1,0,-0.7098325790615433,1,1,0.6914607826085073,-0.4137237398917205,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,-0.025857733743232532,1284.0,True,False,False,False
0,0,0,0,-0.18016108246950965,1,1,-0.17445276716886063,-0.28097043164303737,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3,-0.00968863557389784,1667.3999999999999,False,True,False,False
0,0,0,0,1.5310852911355224,1,0,1.6870120615272088,2.5784317077918337,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,8,0.036315939546363855,8088.5,False,False,False,True
0,0,0,0,0.1457906077409726,1,1,0.3573943267443021,0.1750850510311526,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,True,6,0.0047320284062473674,2719.7999999999997,False,True,False,False
1,1,0,0,-0.669088617785233,1,1,0.72470122597808,-0.44220239076394546,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,-0.026011905339055615,1385.6,True,False,False,False
0,0,0,0,-0.5876006952326125,1,1,0.6781646052606785,-0.321802331538071,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,-0.01693696481779321,1533.6000000000001,True,False,False,False
0,0,1,0,0.06430268518835204,1,1,1.0920081252118585,0.40776732012505584,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,4,0.011650494860715881,3320.1000000000004,False,True,False,False
1,0,1,1,0.3902543753988343,0,1,-0.6547771738591857,-0.10334835819365269,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,3,-0.002403450190550063,1894.2,False,True,False,False
1,0,0,0,0.6347181430566959,1,1,0.204488287244268,0.5937940147846013,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,5,0.01211824519968574,3405.6000000000004,False,True,False,False
1,0,1,0,0.5939741817803857,1,1,1.4875694013097729,1.2535236907223493,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,7,0.026115076890048942,5148.849999999999,False,True,False,False
0,0,1,1,0.26802249156990343,1,1,0.8227605339183194,0.5255202545603284,1,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,5,0.01313800636400821,3492.45,False,True,False,False
0,0,1,1,-0.8728084241667844,1,0,-1.459195903402844,-0.9181113093676492,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1,-0.07650927578063743,229.89999999999998,False,False,False,False
1,0,0,0,-1.0357842692720254,1,1,-1.490774324603938,-0.9422883824551462,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,-0.11778604780689328,139.65,False,False,False,False
0,0,0,0,-1.1987601143772666,1,0,-1.3362062629354252,-0.9692669959460303,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,2,-0.24231674898650757,73.80000000000001,False,False,False,False
1,0,0,0,-0.9950403079957153,1,1,0.06321640292358416,-0.7519159912643627,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,4,-0.08354622125159586,533.6,False,False,False,False
1,0,0,1,-1.2802480369298872,1,1,-1.5073945462887244,-0.998782437361241,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,-0.4993912186806205,19.45,False,False,False,False
